ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,IncomeBand
808964,Hà Nội,4.0,22.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
809600,Nha Trang,4.0,45.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 15 millions to 19.99 millions VND
810300,Đà Nẵng,2.0,44.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 3 millions to 4.49 millions VND
810447,Hà Nội,5.0,51.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
811237,Cần Thơ,2.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Housewife,None Working,2019,Under 3 millions VND
811380,Hà Nội,5.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 20 millions to 24.99 millions VND
812818,Hải Phòng,3.0,53.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
813645,Hà Nội,4.0,25.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
813875,Hà Nội,7.0,38.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
815388,Cần Thơ,4.0,31.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 9 millions to 11.99 millions VND
815550,Cần Thơ,5.0,26.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Officer - Middle Management,White Collar,2019,From 9 millions to 11.99 millions VND
815715,Cần Thơ,3.0,31.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 9 millions to 11.99 millions VND
815899,Hà Nội,5.0,32.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 12 millions to 14.99 millions VND
815970,Cần Thơ,3.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 12 millions to 14.99 millions VND
816087,Cần Thơ,4.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 9 millions to 11.99 millions VND
816230,Hà Nội,4.0,,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
816244,Nha Trang,3.0,60.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 9 millions to 11.99 millions VND
817086,Hồ Chí Minh,5.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
817780,Hồ Chí Minh,4.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Housewife,None Working,2019,From 9 millions to 11.99 millions VND
818116,Hà Nội,5.0,35.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 20 millions to 24.99 millions VND
818412,Đà Nẵng,4.0,47.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Officer - Senior Management,White Collar,2019,From 15 millions to 19.99 millions VND
820047,Hà Nội,2.0,49.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2019,Under 3 millions VND
824171,Hà Nội,5.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 15 millions to 19.99 millions VND
824631,Hà Nội,5.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
824714,Hồ Chí Minh,3.0,33.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
824948,Hồ Chí Minh,2.0,28.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 30 millions to 44.99 millions VND
825020,Hà Nội,5.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
825025,Hà Nội,4.0,35.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
825254,Hồ Chí Minh,2.0,50.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 9 millions to 11.99 millions VND
825588,Hà Nội,4.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
825589,Hà Nội,4.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
826193,Hà Nội,6.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
826278,Đà Nẵng,2.0,41.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,40 - 44 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 15 millions to 19.99 millions VND
826317,Hồ Chí Minh,3.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
826607,Hồ Chí Minh,2.0,24.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2019,From 12 millions to 14.99 millions VND
827245,Hồ Chí Minh,3.0,25.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
827468,Hồ Chí Minh,4.0,38.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 15 millions to 19.99 millions VND
828321,Cần Thơ,2.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,Under 3 millions VND
828657,Hà Nội,3.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
828797,Cần Thơ,4.0,17.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,16 - 19 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
829976,Hà Nội,3.0,49.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2019,Under 3 millions VND
830276,Hồ Chí Minh,4.0,35.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 9 millions to 11.99 millions VND
830372,Hồ Chí Minh,3.0,28.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
830380,Hồ Chí Minh,2.0,55.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
830803,Hồ Chí Minh,4.0,54.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
830927,Hồ Chí Minh,1.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 9 millions to 11.99 millions VND
831763,Hồ Chí Minh,2.0,22.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
831771,Hồ Chí Minh,1.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 9 millions to 11.99 millions VND
831910,Hồ Chí Minh,4.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 9 millions to 11.99 millions VND
831922,Hồ Chí Minh,3.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 9 millions to 11.99 millions VND
833025,Hồ Chí Minh,2.0,42.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,40 - 44 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
833469,Hồ Chí Minh,3.0,57.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 20 millions to 24.99 millions VND
834618,Cần Thơ,4.0,22.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
835047,Hồ Chí Minh,4.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Officer - Staff level,White Collar,2019,From 12 millions to 14.99 millions VND
835202,Hồ Chí Minh,2.0,27.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 15 millions to 19.99 millions VND
837224,Hồ Chí Minh,3.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 3 millions to 4.49 millions VND
837756,Cần Thơ,3.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 9 millions to 11.99 millions VND
842262,Hồ Chí Minh,5.0,48.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
852599,Cần Thơ,4.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 20 millions to 24.99 millions VND
858028,Hải Phòng,2.0,34.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 45 millions to 74.99 millions VND
350072,Hồ Chí Minh,5.0,19.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
366880,Hồ Chí Minh,5.0,38.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
371503,Hồ Chí Minh,4.0,40.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Male,40 - 44 y.o.,Housewife,None Working,2018,From 6.5 millions to 7.49 millions VND
372165,Hồ Chí Minh,4.0,29.0,The Coffee House,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 9 millions to 11.99 millions VND
377250,Đà Nẵng,2.0,27.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
382174,Cần Thơ,3.0,36.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 3 millions to 4.49 millions VND
386289,Hồ Chí Minh,4.0,31.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
392126,Cần Thơ,3.0,24.0,Highlands Coffee,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
396066,Cần Thơ,3.0,38.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
399439,Hồ Chí Minh,6.0,32.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 4.5 millions to 6.49 millions VND
414637,Nha Trang,3.0,48.0,Trung Nguyên,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 3 millions to 4.49 millions VND
436869,Đà Nẵng,1.0,31.0,Highlands Coffee,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 4.5 millions to 6.49 millions VND
438404,Nha Trang,2.0,33.0,Street / Half street coffee (including carts),Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Housewife,None Working,2018,Under 3 millions VND
